msno,city,registered_via,registration_init_time,expiration_date,genre_1,genre_2,genre_repeat_top1,genre_repeat_top2,lang1,lang2,lang_repeat_top1,lang_repeat_top2,artist_name1,artist_name2
UsCBvxfWk3FNh9cFNDyL9YBPOji2J+Med8K8XLLYZs0=,1,7,20160921,20170920,465,1609,458,1259,52,-1,52,-1,Daft Punk,Yelle
cAv1e9xqiyB7sIdAEzQiHfL19BFwi3B34XbCVKjMnYo=,1,4,20160925,20160928,458,465,3,465,3,NA,3,NA,周傳雄 (Steve Chou),游鴻明+彭佳慧
flkhM575E7DCz9lAUkd4QIG7zc4WSe8U0Gfp3HWb7XA=,1,4,20161203,20161206,465,458,7,1,3,31,3,17,CHARLIE PUTH,Eric 周興哲
myCGxH3U6rzfnms/oCekKUupG5KgpNoTmWUIu+Q/DTU=,5,9,20161206,20170922,388,873,5,22,-1,52,-1,NA,Kundalini Yoga Music & Om Yoga Chant New Age & Yoga Workout Music in Mind,Yoga Mr Sound
dbYTdbsQjgaa4wQORxZg9yaw56QW0Ud3l4SC7PnSG70=,11,3,20140203,20171012,465,1609,1,465,3,52,3,52,Cascada,莊心妍
oYDNiarMTqWAV9Q9F+kBCAoE+QmubJQAs/CU5uSHJyM=,1,7,20140210,20170917,465,458,1,1259,52,3,52,3,藍又時 (Shadya Lan),Troye Sivan
s4Cetcgd5exsbnQ7eVMLCs9YIlUmzDtrpm9gifX2rKE=,22,7,20130415,20170917,465,458,139,1259,3,52,3,52,周杰倫 (Jay Chou),Various Artists
JXLPxa2007vSS+n75RJZfjJx4LoHEFdc5ahqzzhhyus=,8,7,20130912,20170919,465,458,95,2022,3,52,3,52,蔡依林 (Jolin Tsai),周杰倫 (Jay Chou)
9xeqLEhoW4kaGB0fi0Ub8/Xh3Wa5BRXEgCEqjcIh5RU=,1,7,20140209,20170930,465,921,32,1259,52,3,52,NA,Empire Cast,林俊傑 (JJ Lin)
k1KQsjEwtPiAX0/qNU9UWPgUnaUfBO2Li++DwKnyvLI=,1,7,20151019,20170919,465,458,2,3,3,52,3,52,Westlife,林俊傑 (JJ Lin)
4HkE7jfVfFweOaQZvPH+N0uaGYHoY1zs7wMirDCK99A=,1,9,20161219,20161222,465,458,1616,359,3,52,3,52,兄弟本色G.U.T.S. (姚中仁、張震嶽、頑童MJ116),田馥甄 (Hebe)
E6qgbiwswM9+67+q3fGBOb+fdUeIIK/RYmDVniSo5lA=,1,7,20110319,20170930,465,444,4,1616,52,3,52,31,Shawn Mendes,Various Artists
RjQ7YzXDS8oNUTdQDHaBx3ONX+847iOdaAIJp1D9ga4=,15,4,20160925,20171211,465,458,465,458,3,52,3,31,五月天 (Mayday),田馥甄 (Hebe)
NhAQzFrzDQzdR8zj6+9LdCnah0E5Eeye0dIcYGMWkNQ=,1,4,20170126,20170131,465,458,458,9,3,52,3,NA,孫盛希 (Shi Shi),兄弟本色G.U.T.S. (姚中仁、張震嶽、頑童MJ116)
d5Rj8HWzbxV3SvaQdUgO5FGUxBs+f4u7Oj8mO08t9Q4=,1,4,20170123,20170126,921,,9,921,31,NA,31,NA,Various Artists,Crush
ToD3H0fXIC6k8AnrlZx2b/1LnrJRy7Wiy/zaNQjYa4w=,13,9,20130422,20171007,465,458,458,465,3,52,3,52,王詩安 (Diana Wang),田馥甄 (Hebe)
Z75En2y0vBrKTwJ3taDYLpu/xDQLnYcEGKgxaqVtPwM=,1,7,20130328,20170930,465,458,1259,109,3,52,3,52,One Direction,Various Artists
ZIq2bTfWJG2XwkYnqtT5Nc2M3QFc01w4q/FFJZVnvhw=,1,4,20151024,20151027,465,359,444,5,52,3,52,3,Fall Out Boy,BLACKPINK
c4mIhY3dmtonwWACLcIK4GVTywK0A5Xn7Qt6JMsrpdI=,1,4,20160611,20180417,465,437,1259,1609,17,52,17,52,AKB48,Johann Sebastian Bach
UnMOeKqur1Bgzu0yfSvkMCWYyDYZud79tRY+endNysc=,15,9,20140208,20171012,465,1609,3,139,52,3,52,3,Various Artists,Bruno Mars
tlsr1SLN0Wp5H8QVjMk/pzTNeJOQixiepDSmlcYgyiM=,22,3,20140113,20170916,1609,465,7,1609,52,-1,52,3,Hardwell,Usher
RwhUFRSlCnsqR++Bri5eq4A9cJxQ8weKwi/IY1ERf9g=,15,9,20090306,20171014,465,458,118,465,3,52,3,52,Various Artists,S.H.E
MkL3da51jY4XTJLu9Fdg66khPhMDf8TeJTM+3LYoPC4=,6,9,20040327,20171205,465,458,444,40,3,31,3,31,吳克群 (Kenji Wu),五月天 (Mayday)
SQktOItpPQlaTITaB/LGRqYUqiKzUYT+PRxmoYpO25E=,1,4,20161211,20161214,465,458,1609,1616,3,52,3,10,品冠 (Victor Wong),五月天 (Mayday)
IV6ygWtfghBFJigtZGRIHkutytQSoreou5SaiUSHK9M=,1,4,20160229,20180816,465,458,1,2157,3,10,3,10,五月天 (Mayday),林俊傑 (JJ Lin)
IGKXJvcovbMkLZQ5bs5RuEft69W8CCL7l7E/44Kpnb8=,14,4,20160603,20170908,465,458,11,32,3,24,3,24,Dr. 蘇盈之 (Soo Wincci),周湯豪 (NICKTHEREAL)
jX3k4vu+ub7C4hTKq14YwvW/U5zZWRDytpxHq6D4a7s=,1,4,20160102,20170609,458,465,465,1,3,52,3,NA,周湯豪 (NICKTHEREAL),楊丞琳 (Rainie Yang)
kZ8mATatV/600xk/FG5d1CplVdgnOaYoma9/kB13gec=,1,4,20170112,20170612,465,437,437,10,17,NA,17,NA,Nogizaka46 (乃木坂46),
CMsqdZn6m+WQsR0A72merE8Ie3UzeV8bD9rkazCtpXY=,13,7,20120105,20170609,458,465,8,9,3,52,3,52,蛋堡 (Soft Lipa),滅火器 (Fire EX.)
cwsxFbalsQn4tE+/vpPUr0N3RVbWC8bc0bbd2xquRYc=,8,9,20110123,20170724,465,1609,921,458,52,10,52,10,DJ Elvis,Rihanna
Th+jfqpRjNV8SHZCmOY57TDOJbUWxJ+b10p44BWnUAg=,13,7,20160116,20170916,465,458,2,1,3,10,3,10,丁噹 (Della),陳明章
ZhobeGIXbJE0U2hfq57C/htV9exUHJ5zvSDrxA9e1b4=,8,3,20150818,20170912,465,921,786,1,3,52,3,52,張宇 (Phil Chang),Frozen
6iKKb9ZM/AQ6NIHK0FiCpJg403IyLEmVre6E8JErQyk=,6,7,20151026,20170930,465,458,1616,1,3,31,3,31,莊心妍,Eric 周興哲
NSoaXAr1E2Td1/rPn3BF5xR/u7QLv11t6rml9cAgz0Y=,8,9,20100919,20170908,465,458,1,17,3,52,3,31,Various Artists,符瓊音 (Meeia Foo)
fgy+m2vsAiZ4QHjRTcjaDlAxuD7gvmPkVM39eu1L4pA=,1,7,20110211,20170920,921,465,1,2,52,3,52,3,Various Artists,50 Shades of Sensual Classics
KX5xjcIgtvBvKxZY7jrUjGNyW/UNCkZZXUyLg0tZPgg=,13,3,20120511,20180203,465,921,465,458,3,52,3,10,五月天 (Mayday),陳奕迅 (Eason Chan)
xHpQV4+l0WP6A+0v6upc37zAHKgxwtkubhspRDkDEbM=,15,3,20140703,20171015,465,458,1616,1609,3,52,3,52,Ailee,aMEI (張惠妹)
SU+zpm7n8bzxU+oqQohPueWEQrd+IE2JJB4H2+9vsDM=,22,3,20150621,20170802,465,458,31,451,3,31,3,31,林宥嘉 (Yoga Lin),Various Artists
3/sRg1lRW0zPUGH6o7caqKtR+FpRe71CUD1wd6ZyCoo=,1,7,20150908,20171006,465,458,1259,359,3,52,3,52,周杰倫 (Jay Chou),五月天 (Mayday)
RhKYZKxC29REQ0V0GqQL16Sy3e9eCjkhsOMc+Mw2ua0=,13,9,20111207,20180617,465,458,921,465,3,-1,3,31,Beyond,周杰倫 (Jay Chou)
4D36z1ogGJbRA+RW47kKDUEwNkX3roW3zYrpXECgmJY=,1,4,20161225,20161228,465,458,1287,458,3,52,3,52,MP魔幻力量 (Magic Power),吳克群 (Kenji Wu)
WMFq+62ULTAOKafUquejCxXUos2TGdPK9V14jSZibu4=,1,4,20161127,20161204,465,458,1572,275,3,52,3,10,玖壹壹,Various Artists
e1pNg7hEfiqFh3/pudscbhG3jii4Xup48S890kTjxdU=,1,4,20161201,20170708,458,465,1616,458,52,3,52,3,The Chainsmokers,Alan Walker
DDDqwNRj02Cc/ssFAhqVhzvJBTk9qh5JKWOoY8xi6/w=,6,4,20170127,20170220,2022,465,2,458,17,3,3,52,RADWIMPS,Various Artists
eyp+Z/fsoA49YtcmBJxEUq7U91so7Jauaw0Ap+kNPok=,18,9,20090918,20171004,465,798,7,6,3,24,3,10,滾石金韻民歌百大精選,任賢齊 (Richie Jen)
ZX1aHXAem4M3/UZuV5WhS40r6AlHOmCIJZDO98xRWyg=,1,7,20150601,20170908,465,458,1,465,3,31,3,-1,周杰倫 (Jay Chou),陳勢安 (Andrew Tan)
QDGWBxnJsmblbobz82hN0Qtsp/b7/NiuyeQVstvEfH4=,14,9,20150206,20170910,465,458,32,458,3,52,3,52,李聖傑 (Sam Lee),CHARLIE PUTH
FNXiW3zOwl7gG4yOamSbfqh5MiQ9mny6Mos6CI4gTeM=,1,4,20151204,20151207,465,458,465,1,3,NA,3,NA,兄弟本色G.U.T.S. (姚中仁、張震嶽、頑童MJ116),G.E.M.鄧紫棋
INZ9nLYzLBH2w7LHo42K0XfM2xe4Z8f1QAPsTQAdWQg=,15,9,20060728,20170920,465,1609,1609,17,52,31,52,31,Various Artists,David Guetta
inM5IaNGvrGtHLcQBNQ0oktyhFHw415s/YqUEe1Dns4=,22,9,20110201,20170930,465,458,947,9,3,-1,3,NA,五月天 (Mayday),光良 (Michael Wong)
twiistL1of+/vZ4mUCXUwH5OI/KZW8H4wmQ/6+PTrNY=,14,9,20081027,20171001,465,458,1011,2022,3,52,3,-1,Mariah Carey,周杰倫 (Jay Chou)
wVE/mNt5hcidQk6bUvevIfFzEGyNBqG8JekvLvtkOPM=,1,3,20151101,20170925,1609,2022,2022,46,52,17,52,3,ONE OK ROCK,io樂團 (io)
Bina31dQqfSDzoJAMjPy1/SefpfdUoVzA1kRie6G9kM=,20,3,20150227,20170526,465,458,1,458,3,52,3,52,李玉剛,崔子格 (Queena Cui)
LcFYTDegXmG/R/wWeOzpTrP+tmdXh5gkA/ZMJ3hvQNI=,1,4,20160609,20170612,465,451,465,451,3,NA,3,NA,G.E.M.鄧紫棋,丁噹 (Della)
5gpx3OSzQJRRE2WfLicTBkE9isxptkkCK9Nb4uE/KHo=,5,9,20070223,20170930,465,458,2122,139,3,52,3,52,Various Artists,Bruno Mars
p2Iw9tdxuvxHG5xWW34GNpaYfqJ4fV9JOimDxa0I2tM=,1,4,20160311,20170709,465,458,17,458,3,17,3,17,Sabão,J-DAD
26E5U7/x9SVUfm5zu8eoTkaTshB82gMWHZF5ONQOJxI=,9,7,20130527,20170908,465,458,1616,465,3,52,3,52,Various Artists,寶寶睡眠音樂
Jhior/J8m02vfHvn2HZWoy0SlADBMrIK/H81aFivBik=,1,13,20161116,20170919,1609,465,465,275,52,3,52,3,David Guetta,Zedd
6UnqrGIFhzW1tQTw5bBhUcZ98sqbWErTQnWHBbNDFSc=,1,4,20161030,20161207,465,458,465,458,3,52,3,52,周杰倫 (Jay Chou),丁噹 (Della)
3rbGQWsFbC6MQOxq3TzO4wp2fp6BkzAwetxt3Z7xL0g=,1,4,20161005,20170610,465,458,465,7,3,NA,3,NA,蔡琴 (Tsai Chin),余天
LkTFHfUmPYzF8UNNtFeC5zzHZDG5kpH9Z2l62MMP3LM=,1,4,20161216,20161219,458,921,921,458,3,52,3,52,Sia,周湯豪 (NICKTHEREAL)
dZbFRlpBXuXiX4XbnjDT/CQelUQN3ovupF7/kkMBq3k=,21,9,20110115,20170923,465,458,465,1259,31,3,3,31,Various Artists,INFINITE
qFiMn8R5kvwIcy57+xYWpeVrNNuoTn7/H9vvOdShsWg=,22,9,20101104,20171003,465,458,2022,2157,10,3,10,3,張蓉蓉,張秀卿
jdB0mJhbgeGjyLo+dJyaXFeMyKDlofvS+QSoiX6/s/A=,1,4,20170124,20170713,465,444,465,444,3,NA,3,NA,嚴爵 (Yen-j),畢書盡 (Bii)
jeIPXAiCLM0XD0/Xac+/7Pg18yhIoNv6vHaLRiQbgYQ=,1,4,20170121,20170124,1609,465,2,7,52,31,52,NA,The Chainsmokers,Alan Walker
Tm3Xpzwtx+TeKoiBcmir9c9Mz3uQLbpWpr3IBj0F3ow=,1,4,20161210,20161213,465,1259,9,458,3,52,3,NA,玖壹壹,張雨生 (Tom Chang)
ZLYp5tEgfBz+3S+GHKf4oXsOyty9008S0w5M7wJOkNo=,5,3,20121221,20170223,465,947,1259,1,3,-1,3,-1,Nature's Spa Music,鋼琴名曲點播100首
/mwZzL/V7Ti0umPS0QO6KeAd4xIliguFq95DvAosO6g=,15,9,20080126,20171201,465,726,947,958,-1,52,-1,52,Chill Babies,Lullaby Maestro
r5yWBHKaeamFBOdTSG8Oow6zBxgJGU5NCPUWA1eJPUc=,13,7,20110713,20171009,1609,458,1616,921,3,52,3,52,Armin van Buuren,Alesso
5tpRR7Id3pEgAOpVpA4V8zXdl58wn0JXJ1AHvxSiuPk=,14,9,20100130,20170922,465,444,10,451,31,3,31,3,CNBLUE,Various Artists
WOdbzhm40dsTEEx/kgCx2RypxLXyB1cnrcQuduw8ZtQ=,1,4,20161106,20161113,465,458,1,474,3,-1,3,NA,周杰倫 (Jay Chou),八三夭 (The Last Day of Summer 831)
wJMzBEJNuhq1rJbWO2qlc4IraV+ux4O7ETI59k4GcQk=,1,4,20160920,20170926,465,458,921,1616,3,31,3,31,Various Artists,BIGBANG
QRWtyvxlAxmmL3w1jfD6Zt8qBML6GtQKk7RmQiWettQ=,1,4,20170126,20170613,444,921,921,444,31,NA,31,NA,BANGTAN BOYS,BLACKPINK
Jj0vph3GIw+GiGQSly8Z5Igfcuee5r71plSbpDX3ORE=,1,4,20160908,20160911,1609,458,3,1609,52,-1,3,-1,David Guetta,G.E.M.鄧紫棋
P9JYhDO2ivTwP5STJSf67NCWuwPkbnCYSs8coBYjkCg=,1,9,20161031,20171202,465,458,1605,465,3,52,3,NA,田馥甄 (Hebe),蔡依林 (Jolin Tsai)
AsgrSwuPntKkBiypsAG+FvhzSxR6TMc9r2xux3zzjCo=,1,4,20161126,20161214,444,1616,4,13,31,52,52,NA,BANGTAN BOYS,Alan Walker
PzvPc1KhcUcMCs+sRUTxPRwwkFWgW2x8Mrk7ZmaVmLQ=,22,3,20131224,20171001,465,921,1,13,3,52,3,52,Various Artists,周杰倫 (Jay Chou)
maIUeU96yIPLZB+ZIvsocZV0vbNJAFQtloyiXM0fUCo=,5,9,20141113,20180419,458,465,10,21,3,31,3,31,噓，龍貓睡著了,TWICE
4lP1IrxaQakb8Y6wyoOjdmu0bzB33s3w17wk0FJzu4A=,1,4,20170127,20170130,465,458,5,25,31,3,31,3,Various Artists,TWICE
vERTmN7KzN+53aiB9Lvi8thmP/kiT0dx8Z/RVn6NzCQ=,22,9,20101129,20180805,458,465,4,786,52,3,52,3,伍佰 & China Blue,Alan Walker
Jvn/e4wagLZK8hu4nTF+NcYdXUDnuhFcn7PEjx0ZWjA=,7,9,20110224,20171017,1609,465,1609,2,52,3,52,3,Various Artists,The Chainsmokers
reilRaHCqYh2pTf5oEPA12uIrgnwuOe1zqWyaOUzHII=,6,9,20091011,20171005,465,458,1,458,3,10,3,10,五月天 (Mayday),蕭煌奇 (Ricky Hsiao)
41jLeR5ZqFazB/eQkFAYT3kzqVxFcCjHAYhUyJ8swqs=,13,9,20160906,20170616,465,458,921,6,3,-1,3,10,五月天 (Mayday),Various Artists
EemlorMPyJl1aobgVCFxq4ADiVjSjWniKZXlDpbR0oA=,1,4,20161016,20161019,2022,1609,1,2,17,52,17,52,RADWIMPS,The Chainsmokers
lx/qmoBjMNW8PkvN6RWkBx9TvFqr2e/AuhorH5coCeA=,1,7,20130911,20170921,465,458,18,1609,3,31,3,52,Various Artists,李榮浩
X25cy3g8j38URUQRvPIeXC80N2WjfiEzMc2agTwEPd4=,13,9,20110202,20170930,465,458,458,691,3,24,3,24,張學友 (Jacky Cheung),陳奕迅 (Eason Chan)
VvwK1tjFvUXhuVUHfi3NzobbNVgc6DnCbVDiN6swxB4=,8,9,20090724,20170930,465,458,71,451,3,52,3,24,郭靜 (Claire Kuo),A-Lin
QNhNjE4SbYVKT6hCirNl6JW7dozFDZJV1bbBLqHrwz8=,12,9,20040419,20171122,921,873,8,1,-1,17,-1,17,ジブリサウンドトラック,黃慧音
OyELWVNKZMJtqg+BFArzAokp8bn+pGhBWbCZaxyLIus=,1,7,20130821,20171004,465,458,2022,125,3,52,3,52,周杰倫 (Jay Chou),蕭敬騰 (Jam Hsiao)
mQv4rEF5nQsoWc48i6cf3d/VzydOay70SrRN8BdCgkY=,22,9,20141107,20170604,465,458,7,465,3,31,3,31,Eric 周興哲,鹿晗
P8NtTLL86E8k3/F3foibsU9UI4X/4WIUsqKX5jGtqkc=,1,7,20141031,20170930,465,458,893,726,52,3,52,3,Coldplay,Lauren Daigle
mPGrWmi4FnTAXKFptuMPMjGUi2GRwVUBZp3ALlCpwXA=,1,7,20140106,20170319,465,786,465,2022,52,-1,52,-1,Grace,音樂紓壓進階版‧自律神經全方位調節系列
YUzGtg4s16sxiVcAG0mcJ1cQlYN8QRS2zQ/rZ0cF41o=,4,4,20161212,20170917,437,2022,921,2,17,3,17,NA,Keyakizaka46 (欅坂46),AAA
EgZi81le3YUhg+Kphznw88LS6JRNeKn6kLAjDuWPS2g=,1,7,20170114,20170913,458,465,24,451,3,52,3,52,田馥甄 (Hebe),林俊傑 (JJ Lin)
or+BGltw4t6n6Rkscsk0rkHq76eHRWxtX1tEh0RApuE=,1,4,20161219,20161222,359,465,7,4,52,3,52,3,Against the Current,2014 高中原創畢業歌合輯
A7HRHwU3TyhbLkw5yrGuZEQKP6frGfvl+eXTTsl+SUA=,1,4,20170105,20170108,458,444,444,465,3,31,3,52,Adele,BIGBANG
XkACBktz2hZvK4qVyHIXmAFknzXlBjkkdWo44kTsrdw=,1,4,20151026,20161128,465,458,451,1609,3,52,52,3,Sia,CHARLIE PUTH
k2WipP52jLi5jooD47CZZswGBfLbV78oaXzutb1ioKc=,1,7,20160619,20170919,465,921,921,139,52,3,3,31,林俊傑 (JJ Lin),Various Artists
+0e12C+p9dzDbOvKjt8eElKH9yZPshAstxjm60XFgSM=,5,9,20090701,20170930,465,458,940,1,3,52,3,52,蔡依林 (Jolin Tsai),楊丞琳 (Rainie Yang)
lmbXu8k7ZgPRks0rwpDyBrd/RSfFLMOje8eRz6SR0/c=,4,9,20040829,20180316,465,458,1259,451,3,52,3,52,五月天 (Mayday),周杰倫 (Jay Chou)
HLvGVZ8r24t/XlldmTcNNx2twA9IGyTIcceu8nyOR4Q=,5,3,20130420,20170922,465,458,444,2189,3,52,3,52,周杰倫 (Jay Chou),Various Artists
itsb6fqcYrpnYhd43Wcmj0aU3muI9e+eck5gp3K1YCo=,1,9,20150831,20170922,465,458,1616,921,3,52,3,52,Ariana Grande,Ed Sheeran
FX7HpNWpnNmdqAHhldcst3gabPDK/zT/ONhYEFlxua8=,1,4,20161106,20161113,458,465,465,2,3,NA,3,NA,周湯豪 (NICKTHEREAL),謝和弦 (R-chord)
C4Q1/rsQtpoyf7/G97LmN+CGcSX9JFfmoVH4GoX7Hq8=,1,4,20161211,20161214,465,444,3,444,3,31,3,31,Various Artists,丁噹 (Della)
q1vyo7OQEutyA3v831HiPsWVOZIdjqIqi5WXjCAMe/I=,1,4,20160821,20160824,444,465,6,16,31,52,31,52,AMBER,ZICO
hHeRnCwlJ658xVbXQXo5CryZX/RpfpqHVvo9YUoPT28=,1,4,20161212,20161215,465,458,958,139,3,10,3,NA,王傑 (Dave Wang),大陸暢銷金曲精選
H01tCPYV3dMWWTNtxA/MhPtTTMfFpHtbPjVHKTgTqU4=,1,4,20170115,20170118,465,458,10,1,3,31,3,NA,陳奕迅 (Eason Chan),孫子涵 (Niko Sun)
BY0+4AMk9HVpk0lWivdooU1s3LXWC3OwW/0jAP18BRo=,1,7,20161026,20170930,465,1609,458,1180,52,3,52,3,The Chainsmokers,Ariana Grande
k8dsc5miGGCujadfSyDvcjbEKUoUu5mcGEBEqe77GcE=,15,3,20130305,20171007,465,458,109,1,3,24,3,24,鄭秀文 (Sammi Cheng),許志安 (Andy Hui)
nvH4in4HHNK3KtuEfx0P28tRnaicR2sxAz1VrvJsXiI=,13,7,20120602,20171119,465,458,139,444,3,52,3,52,Selena Gomez,Various Artists
xEvu+m3CdOX0UCtRS1qfQKlbWfDYf7D5OQXWrX06hh8=,5,3,20151019,20170119,465,458,465,37,3,52,3,52,A-Lin,五月天 (Mayday)
TO253iXvHroemKYZ23M7YL7uu6Um4zEwByNl4wcpIYs=,13,7,20150819,20180119,465,458,921,880,3,52,3,52,周杰倫 (Jay Chou),Various Artists
QEy5VNne/iRGm2C8buwIXz4UF8BLBEIo1ePGQcJmFhk=,1,7,20151014,20170914,458,465,1,458,3,31,3,NA,Various Artists,A-Lin
R1hDgLgJOyo3GOZ12Y4Plnlz4yuRz0K63gqpcUXbS0c=,22,4,20151025,20170529,465,1259,139,1259,52,31,52,NA,Bruno Mars,Little Mix
s5RXudIuXVtAh8zGN2/q+g9lTq6tcRctVZEZrezBinE=,1,7,20120826,20170613,465,2022,458,1955,52,3,3,52,Adele,Sia
JxZ1VWzr2meKKYhidiEqumPjUWEMK1NIaQFNV2/omW0=,13,9,20090418,20171002,465,458,798,465,52,3,52,3,Taylor Swift,James Newton Howard
c7uwxR/Iz0Mk/3fj9bzhJYrhKp+ziWDlXohxZvygxgA=,22,3,20140830,20171003,465,2022,465,2022,3,24,24,3,棉花糖 (katncandix2),蕭賀碩與冷笑話樂團 (Shuo and Cool Humor)
NwauapyJfO3HxiQMBcCW/Fw/Ad76bn2FW0Vc1Ehurm4=,22,3,20130224,20170925,465,444,2,444,3,31,3,31,SISTAR,Various Artists
dU7FAqhKcY/Kd+gU5rthnGZXlkuoi2E1kL0aY1VNJTE=,10,3,20160807,20170916,465,458,921,139,3,52,3,52,Various Artists,BIGBANG
L1/OIvtk/e3bFs7ac/FhGFifIAAPBKzdov0kJGq63h4=,5,9,20080411,20180115,465,1609,1180,465,3,52,3,52,張韶涵 (Angela Chang),小宇-宋念宇
E5fTCrv3i15NSwPg/1e9GMan6rpWRt6GqAEjMeUQ2KY=,1,9,20140705,20180507,465,458,359,458,3,52,3,52,麋先生 (Mixer),周湯豪 (NICKTHEREAL)
5II3AkCEil/bqqlpJqNrww+xLF1qIra2Tl4tG8KtADU=,13,3,20120815,20170919,465,458,465,152,3,52,3,52,周杰倫 (Jay Chou),蔡依林 (Jolin Tsai)
1mwQPkRTnOVLrWZkafuz51a41CUz07i8ku6P5n+OI/4=,13,9,20041125,20171109,465,458,1609,1259,3,52,3,52,周杰倫 (Jay Chou),Various Artists
DWzag8tBcEcaWlhDi8IXbLtSZ+tOhjePgGgiltKjtW8=,1,7,20140120,20170508,465,458,3,829,3,52,3,10,伍佰 & China Blue,李聖傑 (Sam Lee)
ErpcHNDHWDIT1XYLxPrLd9tALiGLSiXGzPxU0uuxDt8=,1,7,20130227,20170924,465,458,458,3,3,52,3,52,孫燕姿 (Yanzi Sun),五月天 (Mayday)
QDkZqDiseql8I6KS684UPqHqnpPiaeMQCmfl6QHIDzA=,22,3,20130405,20161206,465,458,4,2,3,17,3,52,羅志祥 (Show Lo),Various Artists
xqOKvRo1rOAok3xmHdYk9F75QsCu5+jC4SJIkF8uuJA=,13,9,20140101,20170923,465,458,73,34,3,24,3,24,陳奕迅 (Eason Chan),五月天 (Mayday)
A/VM7PtP1vLe+n9MtD80F3dRcH3ExyJ51MYK9IhKC3I=,1,7,20140902,20170913,2157,465,3,2157,10,3,10,3,張秀卿,陳盈潔
io4zAfDhfTShd1ZUHUPF0lZVjPz3YMP7iFWB7VC1MjU=,13,9,20070310,20180227,465,458,921,465,3,31,3,31,Various Artists,五月天 (Mayday)
pKhU3Lqls0iQiKfrvJVkyfgoTuyRk2JD7TDJAFl/CgQ=,18,9,20111229,20171008,465,458,7,2,3,52,3,52,Various Artists,Ayumi Hamasaki (浜崎あゆみ)
TDdUcm8dR9YWXN1yn/h3giqa9qT93GPuRoVihVaW038=,1,7,20110328,20170930,458,465,465,4,3,52,3,17,五月天 (Mayday),賴雅妍 (Megan Lai)
6I3LQ7ap+VddaeCEubUUlnGapjAXYJyLq7TtFvtng4M=,1,3,20161113,20170714,444,465,444,444,31,10,31,10,EXO,BIGBANG
OvbM3yNZEbXrerNrVdPrbeuffUp8LAri+S28JwAp8lY=,22,3,20170114,20170117,465,458,458,465,3,52,3,31,Various Artists,周湯豪 (NICKTHEREAL)
OsHjmh+Twm6425I8FofMBmN4bLch3WBLeU64wClfgGo=,1,4,20170117,20170120,458,921,2,444,3,31,3,NA,Various Artists,田馥甄 (Hebe)
PVdJLbRMBzERwbhNIgmK75wpALtUydtZWeO6ZWO131A=,5,9,20110705,20171004,465,458,958,921,3,52,3,52,葛仲珊 (MISS KO),Various Artists
/pWn5PHuBo2q7XkidMLT497lahibzZFaQRrzybpPsQE=,1,7,20151010,20170910,465,,2,465,10,NA,10,NA,詹雅雯,
WQGhny277WGE6YH/AZhHSFRswowu04jF8oDTz2cWxJQ=,1,7,20150919,20170919,109,139,13,1,52,3,3,10,任賢齊 (Richie Jen),江蕙 (Jody Jiang)
81zop/G4aPPY9nknP0o6G9ErVzvfnlGN9Di/lMFZ88g=,1,7,20151010,20170206,465,458,1,458,3,10,3,17,Bii畢書盡+陳勢安+陳彥允+李玉璽,PIKOTARO (ピコ太郎)
hr91dDcYEf4GDz+LU++kF5BBZyWafLNX1lG9QxlKuQg=,15,7,20100729,20170916,465,458,8,1616,3,52,52,3,周杰倫 (Jay Chou),張學友 (Jacky Cheung)
kNR097EBbZUiIK2USG5SW8jW/sP22AVuR12W/htPuMI=,5,9,20131205,20170603,465,458,1,2022,3,52,3,52,Various Artists,The Script
M2JQYl3w9KqnQzFnnUyKR/hW2O3ymXAphpIKgb2GUUM=,21,7,20150919,20171005,465,1609,430,2022,52,3,52,3,伍佰 & China Blue,Coldplay
gCHH5qOHW/RBrgE7pIYxIHg+EIVvxlDsPBrxN4xQS7o=,13,9,20110829,20171005,465,458,465,437,3,52,3,52,Various Artists,周杰倫 (Jay Chou)
2qXlFij7qcix9XSu/g6yYFpllgTmPuKRb7zs8cxK2fo=,4,9,20090304,20170927,465,458,1609,1259,3,52,3,52,林俊傑 (JJ Lin),五月天 (Mayday)
j4w+FvX5zVxF6zzZLYtQ+tzWBONFLRnNe+FiknV+TCk=,1,4,20160820,20170928,465,2157,1,15,3,10,3,10,玖壹壹,江蕙 (Jody Jiang)
Ayq9ysDpWBvBsdPK7aidw14JYOtHMpNC7LexTDnB2fg=,1,7,20131215,20171001,465,921,850,2022,3,52,3,52,A-Lin,Aerosmith
yWp3MFqAHAXTPzWmCEOOA2gqjOwArBOTMjxrNQc7i9s=,22,7,20110215,20171005,465,2122,1011,873,52,-1,52,-1,証聲音樂圖書館 ECHO MUSIC,Various Artists
9hI01ahsoUYJLByZM/OeGZ7ySpVsjM4oOzReWeVCZOU=,13,7,20120118,20170918,465,458,55,465,3,31,3,NA,Various Artists,蔡依林 (Jolin Tsai)
tDSP7CkcdgIJv1Wlr3My0T/8Tu4hxKQkuApkU2n7Img=,22,9,20051105,20171010,465,458,465,1609,3,52,3,52,玖壹壹,謝和弦 (R-chord)
ygxve3R6mx53/xFrz7ZBUAW1h52qtlV9bXG9Y4pF49w=,1,7,20150130,20170812,465,458,1,465,3,52,3,52,証聲音樂圖書館 ECHO MUSIC,Yo-Yo Ma
