,ID,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10
7813,6219,134182,273438,321871,252043,38043,343844,306460,191054,266472,35059
7814,6826,0,10,20,30,40,50,60,70,80,90
7815,6878,91142,72385,76568,226314,349168,189923,154470,274816,18255,281414
7816,7226,0,10,20,30,40,50,60,70,80,90
7817,7564,159454,217353,270092,191054,159016,87594,8362,195353,145826,141977
7818,7595,30665,239363,145534,110899,288116,254027,325036,106242,338895,283243
7819,8546,179341,252043,194971,341348,323074,159454,322536,204417,68605,257238
7820,8818,31080,76614,20529,247571,122799,205206,330094,205732,185316,240831
7821,9154,306220,306423,135897,262894,2800,8089,203814,108035,269281,341616
7822,9176,350010,28008,149356,281810,23297,292900,263214,67095,299101,122799
7823,9309,220040,72385,198182,251129,14393,250992,204064,348165,259344,253851
7824,9833,72385,347361,320250,306220,68578,15288,68365,225059,25468,116883
7825,10052,227368,224395,302807,338337,151921,186593,324101,318387,322541,21629
7826,10223,72385,225059,325036,48128,220040,18255,351512,159721,239363,15288
7827,10323,0,10,20,30,40,50,60,70,80,90
7828,10737,9968,132917,120108,25816,279953,32156,259296,284139,227145,320635
7829,10839,228122,122874,24404,67972,240490,348165,293365,196672,14393,174599
7830,11036,182618,325036,41456,237746,116683,31080,121562,141268,263285,15130
7831,11212,257477,95632,125834,325250,179341,241150,149030,92386,147989,192469
7832,11347,299381,257338,317317,35059,81783,254922,104125,247236,34981,349871
7833,11512,39246,34786,112836,185966,30665,58146,72385,28411,174228,325036
7834,11645,274928,258616,291946,342758,306664,76099,274816,256945,80588,91142
7835,11661,87769,149694,281051,148889,31848,330094,254932,168272,55848,116883
7836,11709,262894,198182,162278,306220,141268,111314,127891,341616,284220,304426
7837,11744,218816,273131,72385,203582,66325,271615,307661,198182,262894,282063
7838,11828,72385,238234,29011,320250,347361,48128,112598,2822,15288,219624
7839,11845,14393,3220,24954,290291,100561,325359,217353,45545,348165,344218
7840,12015,167015,221893,209907,28458,258616,271364,92782,126433,260766,18440
7841,12409,218816,20002,16097,76012,258928,15212,278191,45327,72385,206044
7842,12549,198182,306220,236840,239363,251129,72385,152849,24404,50577,14645
7843,12579,0,10,20,30,40,50,60,70,80,90
7844,12850,0,10,20,30,40,50,60,70,80,90
7845,13630,217460,25816,200810,32156,259296,34758,147164,292583,270801,284139
7846,13675,227368,92853,14393,219426,344218,49340,224395,352522,177104,266472
7847,13749,24216,266472,281668,208602,127790,74531,142859,272557,98702,29011
7848,14228,348165,194363,25816,216451,106385,301890,249337,122874,200810,96186
7849,14735,200810,208882,278829,8089,351512,348165,259368,268186,25816,311352
7850,14826,15130,14934,195341,281810,47318,193299,331737,251671,346376,67125
7851,15010,179341,306220,223405,194758,30975,59176,344881,251129,153467,77610
7852,15074,72125,204064,62195,351953,292022,69171,21046,251129,231695,270269
7853,15200,350010,41501,75047,211876,188827,263285,339991,118937,116415,244419
7854,15432,288634,68578,72385,97408,293275,313873,241443,145826,25468,228855
7855,15876,62198,288148,187267,137983,46997,350010,103127,352357,284220,162278
7856,15939,350010,292900,262894,259296,75047,301178,17029,211876,137983,290069
7857,16081,49821,60458,174636,177104,259368,215046,73335,228122,196672,6859
7858,16116,275519,17735,245823,110216,214402,71255,306220,282344,286887,1934
7859,16300,218816,68578,127891,111314,72385,25468,219325,262894,47628,307661
7860,16353,0,10,20,30,40,50,60,70,80,90
7861,16513,155158,306220,348436,228834,120708,158386,7060,188649,335481,255249
7862,16664,306220,204064,15288,116883,69465,68578,106242,284220,251129,284955
7863,17167,0,10,20,30,40,50,60,70,80,90
7864,17336,252769,202222,334361,221808,307174,186593,262860,250975,174303,25026
7865,17394,68498,31080,6167,248072,318328,292628,192028,257670,67095,227145
7866,17570,258616,116683,29350,325036,281810,31080,155958,15130,2717,306664
7867,18313,350010,292900,159682,305058,141268,284220,148342,137983,187738,73580
7868,18388,122874,14393,24998,311860,304068,220040,44440,24404,1934,211771
7869,18620,171778,308294,108035,116322,306220,186911,283648,75707,290739,261867
7870,18763,99696,174002,8089,49821,218268,56174,221874,72277,135897,18902
7871,18810,106242,15288,162278,2822,8677,129263,47674,67766,342124,351512
7872,18842,321563,238476,299631,281414,261947,302981,247236,322115,122874,148552
7873,19560,122874,66325,307661,271615,203582,322793,4487,259296,168588,118241
7874,19838,283243,1240,205228,64728,74531,236840,107854,264691,105650,122874
7875,19960,0,10,20,30,40,50,60,70,80,90
7876,19991,14393,238035,24216,47848,139617,299399,304426,122874,302374,34981
7877,19997,0,10,20,30,40,50,60,70,80,90
7878,20550,350010,292900,159454,284220,220040,132917,137983,187738,278191,228238
7879,20710,7082,306220,168634,14393,70761,78362,282344,251129,193056,156936
7880,20882,350010,159454,20529,206980,137983,292900,56275,11090,307146,162278
7881,21155,72385,133638,314012,142104,103499,238234,336139,238826,195289,14708
7882,21251,141268,339991,6167,238425,225135,299381,162278,194971,281810,138101
7883,21279,67095,184294,31080,227145,150180,277054,149356,183543,327975,76614
7884,21342,325036,39246,324491,145100,291973,327510,68370,167632,117976,333790
7885,21503,310981,327387,237266,100561,3220,24954,290291,325359,159682,159454
7886,21513,236840,205228,226399,218022,350650,158146,324101,161921,24174,203582
7887,21551,306220,278829,104334,259368,290069,263292,321109,227368,173209,35833
7888,21618,0,10,20,30,40,50,60,70,80,90
7889,21620,273351,302224,296041,118068,91396,211825,177095,129082,87594,127668
7890,22400,350650,112836,325130,343436,14708,80259,289929,83306,324101,336139
7891,22671,228299,162278,137983,350010,65820,274151,242907,192714,187267,35866
7892,22881,0,10,20,30,40,50,60,70,80,90
7893,23914,122874,72385,182189,348165,86244,24404,303493,101627,205228,325130
7894,24000,0,10,20,30,40,50,60,70,80,90
7895,24068,350010,292900,77490,284220,220040,340265,279763,257238,228238,230953
7896,24563,350010,29011,78207,159682,310981,189872,238234,186785,86655,189690
7897,24739,212417,91708,206449,304426,328441,97408,227145,343558,9968,24738
7898,24754,244730,225059,278043,245437,148625,60458,297456,349168,57773,264300
7899,24882,0,10,20,30,40,50,60,70,80,90
7900,25287,339991,256621,144006,105092,67471,219709,141268,263285,281810,340040
7901,25313,134768,153467,148754,168807,348165,59176,137320,1673,42228,263292
7902,25346,0,10,20,30,40,50,60,70,80,90
7903,25917,60458,150974,302224,273351,319241,339991,151754,296041,92386,170079
7904,26046,0,10,20,30,40,50,60,70,80,90
7905,26089,0,10,20,30,40,50,60,70,80,90
7906,26112,204750,322281,257933,101952,294115,264419,277450,21914,301755,83187
7907,26162,66325,271615,203582,307661,72385,218816,278191,68578,262894,16097
7908,26185,0,10,20,30,40,50,60,70,80,90
7909,26506,306220,198182,203582,66325,307661,271615,209432,251129,262894,352357
7910,26727,325036,58680,324491,211774,151200,314892,86564,259074,9968,165587
7911,26810,287628,257933,316877,34758,41501,302843,164014,350010,192944,243059
7912,27099,278191,352092,288787,346083,242663,151200,24954,100561,3220,290291
7913,27259,0,10,20,30,40,50,60,70,80,90
7914,27406,25468,302021,116883,281051,140565,198061,148889,252247,137053,270045
7915,27522,68578,284220,296436,85492,278191,220040,348081,292900,304068,127891
7916,27651,302843,133529,280516,65800,75533,172586,25265,249185,271703,308366
7917,28069,306220,72385,15288,48128,351512,198182,225059,284538,162278,347361
7918,28132,306220,198182,348165,278829,152849,48128,351512,1934,240371,236840
7919,28163,114001,25688,112836,206088,218816,220040,150549,10167,72385,336266
7920,28217,221062,299381,340265,303907,44307,297549,259296,171219,13086,103008
7921,28219,328423,153693,320250,112836,225059,58146,117976,48221,108361,57773
7922,28294,174599,289109,198182,76343,341616,24216,240490,14393,44043,135200
7923,28566,68578,15288,87769,25468,116883,16097,162278,182306,152807,84083
7924,28710,75828,82386,217268,109179,341616,293365,78265,23379,205742,60458
7925,28933,0,10,20,30,40,50,60,70,80,90
7926,29041,48221,283942,161683,259368,208882,206376,134330,44871,328423,37234
7927,29439,289109,137582,76343,272557,170399,71255,100860,259252,236840,303545
7928,29550,162278,262894,15288,278191,16097,141268,87594,218268,68578,47674
7929,29592,35059,155296,226178,325068,158386,276481,221086,4540,142104,177472
7930,29826,284220,306220,198182,68578,251129,162278,14393,187738,24216,262894
7931,29961,10225,69465,180388,17057,205356,15130,308370,51679,323661,323470
7932,30033,159682,243264,321275,15130,59370,67471,238425,299260,310981,100561
7933,30263,0,10,20,30,40,50,60,70,80,90
7934,30407,126015,241690,298268,67714,281414,65227,10108,334318,53360,112967
7935,308,350010,17116,288148,137983,126247,217918,274151,218816,25774,228238
7936,328,348165,122874,11338,96599,25816,261947,33453,63743,259296,179168
7937,867,190246,242663,121734,81783,177110,173633,105954,349168,313646,323124
7938,1130,204064,220040,146355,209432,290629,259344,50918,207437,251129,293076
7939,1410,162278,281810,274151,76614,6167,141268,206980,137983,339991,15288
7940,1627,262894,271615,66325,307661,203582,71255,198182,218816,291390,306423
7941,1646,320250,328423,159682,59370,15130,182086,238234,243264,327510,294861
7942,1783,219709,325645,339501,313807,188827,124706,11779,319003,277704,34758
7943,1934,20529,213519,307146,76614,271020,159682,289642,300906,113488,300285
7944,1956,281810,274928,306423,282063,76099,97098,17735,183504,2717,343764
7945,2040,0,10,20,30,40,50,60,70,80,90
7946,2292,98702,203582,66325,271615,307661,155296,162278,262894,2344,35059
7947,2831,306220,284220,198182,120708,46997,271615,203582,66325,307661,131240
7948,2852,325036,29350,342124,88967,256355,106242,233211,328423,306371,252837
7949,3413,0,10,20,30,40,50,60,70,80,90
7950,3557,208925,327338,192470,113870,263607,42256,316865,267491,313287,296436
7951,3659,306220,341616,118937,223405,82587,2800,171235,293365,57640,30975
7952,3890,159345,282063,314346,293275,336049,68578,159454,275655,68416,148889
7953,3893,162278,278191,141268,72385,34786,68578,304426,142402,219078,242663
7954,4831,204064,301023,220040,207437,284220,336811,139454,55923,306220,62198
7955,4944,68578,284220,159454,15288,162278,16097,292900,206929,29011,187738
7956,4993,295817,77857,210824,27268,241690,205561,184309,261947,314470,37276
7957,5031,259179,318226,87594,16283,103127,194971,97763,51673,234901,314195
7958,5325,278586,114001,241443,282063,298938,8677,142244,93944,258717,247365
7959,5359,0,10,20,30,40,50,60,70,80,90
7960,5381,1842,326299,91142,159345,6032,291946,239285,97098,155616,1188
7961,5790,122082,307174,252769,351512,106242,245074,352108,211978,332686,235075
7962,5862,0,10,20,30,40,50,60,70,80,90
7963,5871,161683,342124,283942,306220,106242,104334,141268,351512,208882,284955
7964,5983,60458,150974,87594,101308,61209,41444,16097,151754,304146,192879
7965,6053,106242,60458,151314,292861,281051,283942,151754,15288,37723,16097
7966,6416,305515,1043,54929,127891,111314,299813,206117,314892,45584,278191
7967,6579,52164,15130,247822,270092,325359,290291,3220,100561,24954,206929
7968,6764,0,10,20,30,40,50,60,70,80,90
7969,6840,0,10,20,30,40,50,60,70,80,90
7970,7436,259296,25816,348165,278829,262894,32156,306220,217460,290069,34786
7971,7680,225931,148173,329621,200810,292355,318328,325793,292628,269112,246252
7972,7824,245823,44440,322793,286887,133130,1934,182831,91531,168588,103008
7973,7906,306220,196855,324840,306423,46997,104334,33901,291390,17735,332686
7974,8784,141268,342124,218268,99696,162278,15288,320250,252837,116883,15130
7975,8800,127987,242907,79765,54309,180075,245074,333575,210440,73335,41567
7976,9052,14393,219426,92853,344218,284220,16097,314809,5257,49340,87594
7977,9092,254922,4487,32451,213725,252643,155296,29429,241024,228429,22243
7978,9099,220040,300317,136019,146355,311949,183543,325926,78207,277054,31334
7979,9570,292900,350010,284220,75047,220040,303907,91136,187738,141268,159454
7980,9707,14393,24029,220040,301890,139617,219426,136831,35177,128930,282763
7981,9937,127987,196855,46997,291390,110216,235075,33901,283243,245074,106390
7982,10138,225059,69465,49821,173209,99696,40857,83968,259368,245437,74432
7983,10247,95963,159682,141268,68578,184510,21655,127891,111314,339991,324045
7984,10283,306220,284220,292900,204064,160125,297662,181518,350010,324840,44440
7985,10364,29336,346083,74364,278191,238221,237266,35743,109124,322793,352092
7986,10627,262894,200810,306220,198182,111314,127891,292900,141268,187738,162278
7987,10633,340347,259179,236840,142104,38043,170399,133638,261160,43471,195289
7988,10667,262894,87594,200825,150811,2800,8362,13591,159672,244419,39904
7989,11248,35059,247236,34981,257338,304426,148552,281414,81783,317317,215200
7990,11581,350010,75047,303907,279953,292900,165179,257933,18298,116415,238205
7991,11988,306423,17735,306220,6167,343764,198182,262894,162278,183504,196855
7992,12166,302374,288888,270092,167224,251129,24216,275655,344881,38043,14393
7993,12356,16097,15651,229924,57773,28698,69797,277450,26877,72385,41444
7994,12435,34758,259296,217460,309996,64352,293365,25816,117827,7560,100245
7995,12472,308709,295274,159682,19682,115611,342124,306220,257230,141268,195872
7996,12481,306220,198182,262894,320808,347361,200810,66325,307661,271615,203582
7997,12677,14393,109124,164014,47848,325359,290291,100561,24954,3220,217353
7998,12824,14393,127304,203227,29314,256841,199629,13950,135431,67972,91531
7999,12827,218816,61889,78207,207760,180416,72385,2822,317436,114001,138595
8000,12955,16097,278191,68578,137983,41444,251234,311238,302224,273351,284220
8001,13180,200810,72385,141268,162278,15130,342124,320250,187738,264419,238234
8002,13213,93034,261216,218107,190174,220076,197223,90994,193299,67125,346376
8003,13300,0,10,20,30,40,50,60,70,80,90
8004,13430,0,10,20,30,40,50,60,70,80,90
8005,13459,14393,16097,100561,24954,290291,3220,325359,206929,190246,45545
8006,13542,262894,142402,200810,139611,218268,200825,141268,79896,162278,56174
8007,13581,0,10,20,30,40,50,60,70,80,90
8008,13634,0,10,20,30,40,50,60,70,80,90
8009,14166,292900,350010,68578,257933,165179,235542,127891,111314,284220,75047
8010,14282,0,10,20,30,40,50,60,70,80,90
8011,14472,0,10,20,30,40,50,60,70,80,90
8012,15501,0,10,20,30,40,50,60,70,80,90
8013,15607,306220,208925,293365,302843,266395,226399,316865,104334,1934,44440
8014,15646,6167,245074,233204,318328,13448,162278,259179,103127,230962,175213
8015,16001,14393,284220,219709,306220,192944,188827,341616,271559,160125,343711
8016,16185,34786,127891,111314,278191,32156,58952,262894,302668,150836,165989
8017,16226,0,10,20,30,40,50,60,70,80,90
8018,16507,324840,127891,111314,192944,284220,292900,341616,80443,211876,183155
8019,16576,0,10,20,30,40,50,60,70,80,90
8020,16587,136785,312737,72277,30566,231521,182564,203846,15651,84012,29350
8021,16747,225135,11265,302590,53602,25468,44917,83635,78426,200825,306220
8022,16805,322147,218107,63492,277026,206980,161481,81783,206079,52633,251671
8023,16806,262894,306220,284220,162278,127891,111314,198182,68578,141268,292900
8024,17274,0,10,20,30,40,50,60,70,80,90
8025,17357,278191,254922,337635,299399,16097,285659,346083,306388,335141,304426
8026,17757,127891,111314,292900,324840,183155,44440,293365,306220,211876,284220
8027,17767,68578,16097,45373,41444,15288,29011,302021,116883,25468,284220
8028,17949,262894,135897,152849,278829,306220,155784,198182,351522,8089,48128
8029,17980,47674,328423,218268,195289,104801,342124,351512,160690,189095,2822
8030,18080,16097,72385,41444,68578,278191,24216,167358,68365,270092,28698
8031,18403,130829,337192,351197,138595,289929,84655,233364,350650,316684,207437
8032,18441,106242,252769,153693,56364,217586,15288,48221,83306,283942,281051
