,cluster_id,msno
4526,15,Bh9uw4ofBKg5DhjShXVvrKwMM9DWFzOR/Lr3mYf59sU=
4527,0,Bhne6fxdJ8IuW8ZMl2zv4NTtqZVi69/NoYyMHrK/c20=
4528,15,Bi8nWsMUiNvwebPuYDaNljhz0i8+nWfzwwsi9NDDIC8=
4529,5,BiHYDboPZYH90TZxCXcndh/cM3hNbniqEvOIEQ/JEvg=
4530,2,BiLJko193+IZm677h54XWE1eeY+Dz+ta8MV9tVqtEb4=
4531,15,BiNLkS91UIf7IJWqWuN+JaUqGvQO2Zd1LTV3JMC2zeU=
4532,2,BiZ2uNfOQKrFeBV1cPhE7YZmK683BowpKbG3PhFr31E=
4533,18,BiZkxEWISwbiihmwtoKmRrWAADpZ4vP6qW9KOTGK0wY=
4534,16,Bina31dQqfSDzoJAMjPy1/SefpfdUoVzA1kRie6G9kM=
4535,13,BjTDYlSPtd/YpWbBZN4jQUf2VXi5L3MJPLaZxnd+3y8=
4536,18,BjZ+qxIhx0nS/OgUrelfGXyFXvwLsLRYQseZ730suv8=
4537,17,BjbiuFpQGVTdsr5RbOHQWU5vKKzClesT4/EkJGE92Ww=
4538,5,Bk77yl6SO0c4IgOen2ewRhsYZWq+Mr6rUDhziW/9dJY=
4539,5,BkDFNVWWURVS5/+2LXnyYMTo1ZZAAst/AqvOVTXUeGc=
4540,11,BkLdTb2/yCKqFOMGgJ5QuKbINCCuvvX+QJGsrLEJJ/s=
4541,9,BkUMrRtTyWe88Uh+vPwESSLvG+dnYfB2ThgGInHTKY4=
4542,7,Bkc+YXmyKekqToY040sOp2ZfXvMYaRNFB7ZoMAXiKiQ=
4543,11,BkmGPSZoH1Tye61yylLK1d00txqX/wmr3RMnvbYUirU=
4544,7,Bktlk7bDtoIevQz3jnCIHle8pPhRWsVCASnzTtzbick=
4545,17,BlQPu9aw76E8GnQKZIbE/wuO5jawwjGV/xrBX9YF5FE=
4546,3,Bljj9o7B1zgL0RIpZef1SlSigiTIMr0mDPv7aUyzuXo=
4547,3,BmQKa4FmwAdn5TX8zI0T2btq1Lc5TDgHnQ8j/L7ISOE=
4548,3,BmavCCI1Su4xWxCs9YqhWTiad6CIW+rj3EECizbDgx0=
4549,7,Bmr4B1iMW0r/QDqi3y0H7mKOlFr53QUa+H49bcb1xcw=
4550,2,BmvF3qAMD2LVtC+wm8fHDtoFzh2ovvaXOqLV7iKDyIo=
4551,13,BmvhmPZp+fOvbxEUXBrjCujdQrwQIurj3sRKvzPcNcc=
4552,10,Bn3MybKKy08VURoWy31a0gTzmeMLZdKv3rhuF9YNL34=
4553,7,BnEWGvFEfJW6pR4lHMVI5YtA340GHhwVFrSkQUBWl4U=
4554,3,Bnnn/NpDseC9Yt/gpXUnhHrYWMDHIvIpWWa6HUGmk4M=
4555,3,BnojL2/idXyfTGu4dPbdMaCCUpO75dbrfqtailYFJV4=
4556,13,BnpRtsG1xMa7/sNtB3RB82tWlvbTK/50nUBlVHroJGU=
4557,17,BnyFtEPjfo7t6viLZ5Y4H8z7haxLDDaQWqRaTxLTK88=
4558,3,Bo3Fbz9U1U0TT7597VBWjO9Fnwoi678LTiWuAv8Sb/4=
4559,15,BoBhxmvSI+ueXmRhle1GnL/HcI4Xx8sOhg6/q2cIuTs=
4560,3,BoPW1EY3oo+/lbMbxE95qSB/9GrETvl4vXLS3NamRho=
4561,18,BofOFHCcwFIvH8F1FBl20z5eoPUGLwmWUp2y6KdmFJg=
4562,0,Boo7rn7hGkT5JOhVsN1zbiZlqyTQ+N07OB1exOk4N9s=
4563,10,BpFs3s1Kt9IqRuoV8Dm1aok8NpwEFzsIDQcwo0rpSCI=
4564,11,BpHr33pKQfRjzMd9DenGlD4eJ2V3Tkg2vUyexcUUZMQ=
4565,7,BplOf8yhjdxQdEQF3UdIgqBoE/wFNd4sYMkarXxaEPk=
4566,14,Bq2iAvWyiJzj7z08mlsvAW2m9j7qPSHOv0lQrF7/BzY=
4567,7,Bq7EzXX/Z+Aw5dn5JuxpqUPevLcPsCfEq2p7wQGUm/8=
4568,9,BqdRyy/acLEwv63jawLhiC9yBzDttQzrglIohhOYMhU=
4569,13,BqfUmRaOVmtGwGLIGMLetG3ZRwlxawgEa7U7Z0myUWc=
4570,3,BqnomjS+KJtzWrGRkqLEoO3I7KapwN4B8H9in4Fsf+I=
4571,14,Br1wWnWDGNON1vKfe+FCzEDdmQMd1spbBaeXXSgM5LA=
4572,3,Br326n7s2aUWjFmY16OqX7Dd87Eijz3w6VWxrNe7TL0=
4573,2,BrBR9jFaoZ0S5GNBAxOiGvOLBYn7oGq9d5tCvIqDWuo=
4574,2,BrFfyWCsRpGkKZXmmRUSaSjiSsf7inBBRD1AmoWMbZc=
4575,5,BrNTBm5+THyD4JS4aLj5OJIHMux5+oDfZ2yx0C7UUg0=
4576,5,BrSGNsRUmEGoAjG5qX/FQzqiRGCmj/YSQi9V+vRxs1w=
4577,5,BrWB7KjdEL9IxbX2XMPupcylAlW0cEdX8DJAo5TFc0c=
4578,11,BrjHr2sDwLNsKLfAoTZwx6D7+W55aC2+H+UHWLFzVRI=
4579,3,Bs3iswperqFEYUQhkLa1BZTotKNgdeONKd1tfaxpNyU=
4580,13,BsK6uTnwaTHP+nSJTBrWbblCseJdZ4TKR90HPU7uNg0=
4581,17,BsgobSwJAptt/1p0fhJtECH9tcDuNAH2ElMGO0J36gw=
4582,3,BsrTHnqHjb8/7A9dqJTlh9BWk/nQ21KVX4fhuOpPjWI=
4583,6,Bsy9yjun0Lvmm4gt0Pb7nviqxNoXYaRyFpp3JRQFGlc=
4584,10,BtG7v1chIlAuklY4EGg6HNV7gSq0bBBD3bV0fLiIwuQ=
4585,15,BtS0WHKf4dnGIXfVCg7mEYAeCHLzrsXS0I6bg4n7QgI=
4586,19,Btk1euT8cNofKihEWuXfBkqYvbng2iwEwmHqgn9xlhE=
4587,7,BtlYlu6unJxrBmpxDn34u0AaFQbFuH7MOpfAEgoUw5U=
4588,2,Bu/utjNHLfkDi+BiIN4uHUnNORA1GmNRehFNZYlbL84=
4589,0,Bu4s9znatyF/AzEkMwHhC9yV9MkdQQz9fnaBFwrnNME=
4590,0,BuDqhFwjlFxHj0tnqNBatM9VA9rl8PFpbhW3AmGMQHU=
4591,2,BuEuV4QVpi1k7lvrb55R8aiJQuGu278iNKrhVjYYLVU=
4592,2,BuJ2ohWsIG/CPckOZ6dImD0g6E6XNOOwUkoRM6NLO9g=
4593,2,BuMSXOBSLzvSXSdN1BvClv0O053jaSqbvARPgguH0B8=
4594,9,BuN8N8b5r/hmKoKbi8lsQDsNQh5B5wn/PDkP3fJ51nA=
4595,7,BuP5Rl+u2RNVOpnTku+azL9vcC/Wf9RI59vv2jO1yhg=
4596,7,BuTEA8PE4X2ba1j408PqbIDYf1XiqByI9EQTn0SurcE=
4597,9,BuWmrxFw2v8Qi94WUyndgpaW32mQftVidwzksP8/oJc=
4598,7,ButpFCu/JCXOWgff7dQGMwKbTHZav0FtVwRkt+w3lGY=
4599,2,Buzct/WVOT62+sUlXOGVKyBq5++MwXy8CbwzKqmfbC8=
4600,5,Bv0/rX+vZfqN8mSvw2NvmLCzeQcE0+fPX3z1C3zsoqs=
4601,18,Bv2GGKNJqeycFyiv4goDZkkIgqZjovwlBhQt+frpSRg=
4602,7,BvLKYF7S16rEFG1PCXUZlUEa6zbfg3zH+QTtekxF4Mw=
4603,7,BvTViGST+IeC+JS17VEBK04mXXqVV10FW3KVbpB+wXI=
4604,18,BvU8wlVMsF8rVFBiOBcCQiugqbfd1dlFH3peFh499to=
4605,2,BvhGeP7ZUeAa2HkYN12R9uRDykampUYTSBuCJuU4wU8=
4606,10,Bw+PhddPd6uyy6LYG6UrV2uM7LtwijHYJZdOD2BzcgE=
4607,11,BwF+KwkX/soZ9i6356vHGe7Yxquur+0sAwbfsTJWFLU=
4608,2,BwKQ6QeIgVsquYpFMIxMrcSU9oTsuqeOsCSmIFFBjhA=
4609,2,BwQ/U/AYpz7wAubzSTMu3qUlBS9LDQ71WrEfy/u/cgM=
4610,3,Bwg9yS76qujJJeKsYSzfJrMlkjK5Ui7KFkgUcjuXRCg=
4611,5,BwgQRbgtiE60XqqXhjcmSgKjIu9gcv9aMu8K3aKFJug=
4612,9,BwqXDdjnvaVk3xP9oK17PQC1dOEuOjCjBOj/hT7cvMQ=
4613,3,BxHDYEyqMBqX8kZt62tfeFE0EiLjJtf0aGGyHZ5uXQU=
4614,2,BxKqK5UkWfEj6rg4jkFXfZoLw9z9FoQhMogv9dPwJl8=
4615,3,BxW68XOWl9n7hMKY+bc+n+pDLt0/3h9geLHwLZXuSCo=
4616,3,BxWWi1gAyn2sKMq8fSt0eUrsPPhKfE5RPTDdcfIGcg8=
4617,13,BxcWPsJoOxqzvC48EUO7aJ8gUh9zFgfr6f/Wa7aNx7o=
4618,2,Bxi/6Q2V6hsxcQvawmiBhMSaAS4WDNzvDc4T71pJtDs=
4619,7,BxiNmoG3FYyTTh5bptQFaaR44GmIofAiYbw4qEfCVtQ=
4620,2,BxvMH9MqVrIOK/vxQpzA7ja/Qe242HUxbceBxOprJKY=
4621,11,BxypBOF5190ao9Qz1WUAyG9CJMDxgPK0DU63vJnLnZI=
4622,15,By77vxHQdPaw4batGfxYo6O6v9Zp5q3gsqINyiB/2DE=
4623,14,Bz5AzJGWnb5rHZBHlOybn1QBIrb/OUvGK7aG+7odF9Y=
4624,2,BzCJKMGDcp9tl7mzCFqX0AT/Va0xRw0F74uiLTKSyk4=
4625,7,BzJDxbizlN+iaWJDZFocrHJI7Ya4hfULzMLqIL6VxK8=
4626,15,BzWF/hYNRV6hEqte7BttN0VZx3apy0rU4PS9k9lKUDc=
4627,15,BzavIMi/cPQnXvKn1CPEco8DDYVWjH3Kb59U+uuSFPE=
4628,7,Bzks6jk/CgUdacfOtqvo7/TGL5bpHRK9T2h6KePbwhs=
4629,3,BzlCWTyREuSL2fS0LUn813wR81QmSouTuS5tiiRzzO0=
4630,2,BzpD6TC1QPYfrBOoWkZRdQDCXyoMjSgRVWFdZeQS2OQ=
4631,5,Bzr18F7DhWKg/1w6UPTIOBXhz5YXa/bHyRPpEET8kZo=
4632,5,BzwM0/cd/I929129juCXRoYi/PGNju4BKsRhy82ePSA=
4633,15,C+4hlDQc+qKaIR/62hu6/x7BV69WKyrsiz5wO0sR8/4=
4634,5,C+8ImPOBt89mDtyhmCbNG01tU1Rh7KIcLl4iWabb/xg=
4635,15,C+QzB9xlXqYYIQUVVQHka257GHsctFilM/uKLMWwjKo=
4636,18,C+ojZbCIlPaaaG5zwkiVU32sz5MzffqThkKgjCbVxAU=
4637,9,C/142/UqTiBfq7vndI7Go1a4YB2XFDEs7EXyXT63mHk=
4638,5,C/dBQ71RgZCMHGInIzZhQKfOayy5BuXshsDlwEoVino=
4639,5,C/eeTc8e+wdh4DvFH7GdnHiYgUIDDPhOi0DxPMb8NTA=
4640,3,C/p0MM6vN2GipTdb1XZdXThizVPXm/VKYfgcZ/zsyZg=
4641,5,C015OWtACNPsHSKmFYZ1c77iRPDZcP2bAmLQa7EMPlE=
4642,9,C020xxWv4EHk8/U55A1EwKGTYr3l3esJCJPUw7K8epw=
4643,2,C03SvQHjhpr20dfkliN0oAKqdUxNZpXW4++1U0z2Bf4=
4644,3,C089V/59KrukP23vUW83GmPbGFgGckl6+eIrHAGSrTk=
4645,3,C0bRpMtdH7ef/lkkb1isL/15Be8UXIoN9dao6SMu+Hw=
4646,18,C0i4jiWPHBr2lgeGN0RCICx+9rRhAXbXQGDfSWU5z/k=
4647,6,C0onASzjdLbFZFDKRqF90MCAOdwrJRea5q7+QzldQlQ=
4648,5,C14WffTcUS0WTCPFz2CRQ1Nr6bhgNxtliveDtGQW7Uk=
4649,2,C18bvXysfrBWEG4+cQbLgiWfzhlS9eItoALOOJAK1Fs=
4650,5,C1Ggb+zLVHuf84hvSsWAR01pB1nm1n/bBhQtEsPyK48=
4651,9,C1REHfB3wAM4pITeg4moNnODa+TdXHILD2XdJlPud9w=
4652,3,C1RqkhoTNe8zmGYx5E2E+5O9rbCpwIYfinoXHRp7H98=
4653,3,C1Wun5pqddHLaEkJ7HWlCOESh/U4dicbdCI3WvXiJTU=
4654,5,C1ZMYSDnVJXeJ3uHK2EgT/Z82LX78JcQC8h2WZwgvEo=
4655,5,C1lB0kUEKLJNz7UjrKcNQi4fUpCs0Eq4ihRSze2yeBM=
4656,1,C1xZeKoGkKtjMt70Ze/NJIsgE05nkkLIV0AqgXwR/Pc=
4657,3,C246uu2sw56ksMXULkauAeZPKHrL8MXrxuWIfaJG2ro=
4658,2,C2EEPa2nPDucV1UcB1QWMy34sRTkUokkhRqu09zRcGs=
4659,9,C2Z2ZZ2jI2hPdcHx/10zgBuzd5fM4xQTGXvqEMvk22E=
4660,3,C34fNnXEXLb4NguEhqX9VkgaSISLaZkwanYODMqJ/G4=
4661,5,C3EZ5oh7XDt5fP9OY20RPlD8MA+rBknmvmDhA1tHGMU=
4662,4,C3F++V2Yf/ZbXnE3rt24ilkFxvRox9fjnhAW9qzW7vw=
4663,5,C3QVsLLIzqcmeNFrPD/aLhrZ8nurydC/dGDPa6Q4Nvo=
4664,5,C3lyenUNDt5Plcsd62JnbqrGnBhNLoZkQzwHn+McwdU=
4665,15,C3ps3sK4NDtVaHr3A1xEhesqBORMhK4fNaAdWGyP77w=
4666,2,C3sBbgSP6+QlT8RqGJFMeWiUzlqAiFnsVvfU53ufnkQ=
4667,7,C4Q1/rsQtpoyf7/G97LmN+CGcSX9JFfmoVH4GoX7Hq8=
4668,5,C4d40LLFdMS5cjqCbrWHeKrku9tqiZ34JyGcpHKvCS4=
4669,5,C4sCYSzavi2dJcaktBGqhDOnAMXUIL6ldWbf0O4y2CE=
4670,2,C4sM5c9N2jsMBkF7SyvkUatGOb4eNZa/FMYQRnuop6M=
4671,3,C57uNHcI8wZLKB+OR7TWaKFD1GydLoDaTK8zPWXiZrU=
4672,5,C5FmQY2s3UeYmM+Wx2dx6GLvMajy5oc/iDntLEh2NfA=
4673,5,C5FnXFiddPAE1TkXZvNV8/hE+GiqFxc6IlpUWYYJVq4=
4674,18,C5Z50QB8lKRhQDeN4OWMiPVJm/IHoZMWDBZa0b4xUfU=
4675,18,C5lAFYN1YtojjBadwHFJp5/pAw/RafQMUzrbf9ZiJ78=
4676,2,C5oeTnZvMMkZH+L2RcxeUvByfuFCPfl66CO3ZTkNn3s=
4677,4,C6OdXsTq18aKkmB2v4IcvePwa6uFbidWvVeIlsfDSWM=
4678,6,C6R894RlOFXFHtvAupjqPei4wm1YlS3oG5UJCTQcLfs=
4679,2,C6UUWENfJv1wXve2HvpuQ6M4inHjgsAZ2F2zSHHKsO4=
4680,7,C6eHPFEYDEXm8pyKFpw67sxElFSSMLZ9iIprfcs2OKI=
4681,3,C6i1LOFGnp8uHuqVaJQG7MM1+MFQazJLHThhrPo3940=
4682,15,C7O1vKSJU2P8+JOmgIWwnsWNp820ZXBrfz0pdKmZ1/0=
4683,18,C7TrTBBomZaMF+fri+nKVGRdj1jPd+pgrqFqAPQYBQs=
4684,15,C7clW4oNHFk5T2vPRgYNHEOc9wYfZ7fuPWW1AdSSHCQ=
4685,18,C830Fb1nrDSMssqqNCrcIB1jh5mFyxPdTzONKr5NllE=
4686,10,C854qgTb3Zeb5mnGXwZ+vOKhkq+V2z2AlQIXNwApZHg=
4687,5,C8JdQhpYwNVWXCUS3LR5zZCxwTEKQP+7QrJIhmy968w=
4688,18,C8xMk1Z2z1RSWiuc6+iniz3MuiBGJer8XirYGRjZHCQ=
4689,19,C9EWpU8Q3OuDATiZYk4vVmE7+T4KzDmipFNqlXK7/do=
4690,2,C9GdB1WFqSmwWqZiVmrq0FkF1+YhBheM+CtZKq9g8y8=
4691,13,C9TWSwhNwr43z8Q/6kOTvsOGhc76xkn9ARoIONpS0sw=
4692,5,CA+85S3YBVtbz1jrRhPmuQFjMk+8a1CExDKLGJ77+Js=
4693,5,CAKoffFiv5mRyc74ERxXoSptDReYbHuAjYv30yEZMgo=
4694,5,CAOJTKu7/l1nAJufGAg+zpdx8QNAP0Bhp06XhsRMJR8=
4695,5,CAZLkjiK3XINBcaaeR/cAjVEUrFyW9Jg3FNHtttOy4s=
4696,5,CApd7PI5Z5/sB3Y/2HriG5EAE22LBipx+2rTBuw+oy0=
4697,5,CAuCggH8MFc5toreanvEl1PyefHWKseVGDg2RnXHH/g=
4698,7,CAzWQ+Ka3PoNzWUnxAJZWkOFnlpxrtn/x40p8dxSiF4=
4699,5,CB+U4pGHE8ISrxanPyVmV6i2HFWZLls/V1+hYuKoKlc=
4700,5,CBIuKaD2MWdk0eYG55O+USNxCpah0tbxuW2IgrMXT94=
4701,2,CBLyHDlK4zRLmW4pgrxEoBUwOC5M4rVICGmND/JrNt8=
4702,5,CBMjNVygYjNY6qm7R0fnMx+ww73sQ9aapeL07DchQok=
4703,2,CBZ6oGh1iHJQWS3IWACdf+vxCgTI33QIgcuNcEGAeeI=
4704,10,CBcFn2DAoVr5eqEcDnxZYGxSuVrJvizIdnWJ1/g45dQ=
4705,5,CBiVH7hCfNVZstRWsCKLcut5gUvF9qUVXUnJPFm2p4o=
4706,5,CBoPn3AtVMgCRDc31V8w8MdkUoaX+OiiyuxludaYVqU=
4707,15,CBydNkTNKKUT+dpQZubKxlYPUCbRIHSQpmIbbaOBYkw=
4708,5,CC0GF8erST7MA/I+Tdzz/xX+w4tDWKUaQWfSMhyXPp0=
4709,17,CC2oHyq7sUv4r1LFUqT485NitkQGIXEzb+xWxVCz4fk=
4710,3,CC8LeQZ2Nl3yegOZC5q3woLWPSdwRGR7bzHxt1jvAQw=
4711,13,CCcbd83IR8oaJUGXsPo4ZCEmtX9l8zHaN0gBsGKumTo=
4712,0,CCmJDACtCS7oUjcM7pV2c+RJxdCynv9bHouPYnU0yzg=
4713,17,CCzNuyonOglxmkNxkebyfl57aHmSAnK+21btOWuPoCc=
4714,2,CDDl21vBYwpUcR6U57/Hf4VpofWlPbZ0wZr9jcwHNpU=
4715,5,CDfzphxaf0vtAlxAO/oD9TwVBKNbtGFqr9FB+TWzMFE=
4716,7,CDo8PYE9oRe9E69lJVfrx+yuUm9OH+deeLZtIHS+ApM=
4717,3,CDz5WQQfxxEyhmj4Z2bnPVtEKazYO7wHlfvaz2nw+Cg=
4718,3,CE/RxFrnEcSicCbgU2YDpcOdHAfurFOlwviozpPStBs=
4719,13,CE5erZ0tIs4zaz9yqT2x6lIpHbxftN4Isj0TFbm97g0=
4720,6,CE8JY6cIwQgGVJDFRIMmbnIwTtSX56iQ7d0i0phCK2Q=
4721,5,CECd0GSANjXTs3B6ncO2vnHM6MIUsf1aMHSAm8eVS6w=
4722,5,CEP8mlD+oRT4IeRAv4oPnHbOsmDg4313wkMbQB3tKCM=
4723,10,CEWvZ11oL01KusxvJ0n/InE9FVTe/twgW+os4W+WqCQ=
4724,13,CEjOqVdP7Xh3J1mte4si0A+GzQ9Hyg4mNE3DSMGsO9I=
4725,3,CEvQbHtbljgf767TeJR+ZnttMrmZfKwQOKWXZ+7oEPM=
4726,17,CEymGB/DIMng6wUncL243LOoni80qhxg6H4Txyfm5rU=
4727,13,CF5X0BdVLRwO/scoLatJlIwuqtPahmDa+igU9aCWWdU=
4728,5,CF7lD56sv7+dP9IheZ1bkMBgL8s5N4lJBAAPWoeJMyA=
4729,5,CFNqWPig5Iq05jQ+y3gg9jH03/qtToOReRFo699qJHA=
4730,1,CFRN2SpsqyAg8nn0eFeQKDbO5dFzxPFlK8Dzz9MljzA=
4731,18,CFiZ/rY9sHszaedXyBrVX4gqsP1nZywDX576YvG98KM=
4732,14,CG4hKbZvG2Ze/cDju0aA4s9X0kDIeBbbM9TvG2yWGxY=
4733,7,CGOlu5V5agmCjyjcPlnSG5N5LMM+0f4IoZVzJ+Faiwo=
4734,6,CGj8AKbeu5ugIRSQ4IZLJYH5Y8PpR9rSd2GZLRTdjGM=
4735,3,CGmYeePW7F6UAQSEXlkqOENZxBcw+pKyMH37tSfmXpM=
4736,5,CHC6vNbQFbjNwNncp/oNtd6A/kYnEnpYyXYga6ZhNk8=
4737,4,CHMea+Eqnchspco2J6y4xlSRkvreBHA4aD78yMyIso0=
4738,2,CHkHJhAvp55KF5oexMVLjHQkRbh437PC/z5BRQBds8o=
4739,5,CHxzXtI3XcT4WpgnxHuFYpAZe4pOgztfQTqHht9N7Hs=
4740,3,CINNW1Qj+rjF2IYqhhLJ/wnyzyFo1ZnTQH49lMux3mE=
4741,3,CISU8EHAdShcKqxSNVJsuGJAZDZ81Jk+nc7/nEI60I8=
4742,13,CIf+wSMsE4/WBWcfpK8KNaCNCDJ/nLPffEA47xCFRXA=
4743,3,CImERsQvTqIpMr7taHHyd1nwEHbmpXjvyVrMEr1EtqM=
4744,13,CJEh0V8kwuzskiS0nfdnh2cA46XUMnKtDv/gIz7qpWw=
4745,13,CJHEYw3egBv1mjvR8Tm7TKnAMj4c/VL7t1GpinhY4xY=
4746,3,CJM54DlwSRt3QFNcnKqI1LGOZzNZurtacMLaHxiAETU=
4747,3,CJVoPm2BrLguaSbJ80RqDvNSIxVOui0DQxqQdZ0Tawc=
4748,3,CJbBRvpbzOD/hR6eBO+1HDprtgE/A833vfjYYbFdddc=
4749,17,CJgYoMTLJBnTzm3R8txS3nRpXRfrJZusTgD22o3MJn8=
4750,5,CJlVUObehLZLOPSSg5kBmbHdcluDi3XskY1JlpTOerc=
4751,7,CK0ntxjTf+ZmJqOEAWVHVHWownyU/S4WM9uizfSL928=
4752,7,CK0rDGgUK6DL+ifcr3UZ/1+kgYhh1APfUcu+dCs77hc=
4753,9,CK80elCICdD21kzFpbHulj3c+5pkoRmZedBWJjae3aM=
4754,6,CKwSmN83PkFfK2TRAN+2M/pXUdt8H/ipw6F2XP5N/6E=
4755,5,CL2PaLxXWIxnKjijBoElrVY32H85XU2CZzfk8YNuHiM=
4756,10,CL573O7S7fVSWjlGeVZQTzHIw/HxbD78g4MGH9VYeXU=
4757,3,CL7l4u0gafL30huqVyV67ksDDNZTV0fcV23sKe2VR1E=
4758,3,CL91UAbjYfhlEg1Yjh10QStr0liu9B/yImCGHlpiEMI=
4759,13,CL9FLbmWDjR3dWSxS6KU7CEbY0ZylOF5bY66ABx2udw=
4760,7,CLA1lUzSuotN/IST3UujAgYTCta7lCaktdZ0ZWr/TKk=
4761,15,CLDM3/vn3Jc0bhXCylXE+S6Ocda+Cu75pD04tBxKePY=
4762,2,CLF1N+frOcs59VuZ8emqw89aBnFwS7Obu+7bMuZjn5w=
4763,12,CLSd+35IA5iZXVbsWYOAHDWiWpZt1FmyD/Pg3lcATRo=
4764,2,CLT4s/8T8WWUg6sG6J8WSOd8fuvmaEGeF0ppxYxy6sA=
4765,14,CLls9EeJyVc7DALz1wGjl+M7oddI3fpyBuzzpyEjI2Q=
4766,11,CLvabL9YByvNo7mJZtZAsxqnsOMBQ55wA/v1nKYRBZ8=
4767,2,CM41bM0sW+rBE7jfDuoXdGqBKvflvmBRs6ER/wRKAiA=
4768,7,CM81DBAfw1iSWanX9Aow1HIleCgYz/s7RvD4oEkmwdA=
4769,2,CMYzPJkl2n7NpCU5cSEkkXEzsbRdxQVKxi2zLivnzKM=
4770,7,CMe+pDbCf+xoJk6pk7pWXGaJuYWPpQzQ/lITQYhZcOA=
4771,2,CMsqdZn6m+WQsR0A72merE8Ie3UzeV8bD9rkazCtpXY=
4772,18,CNXczeEV9XVsjsbI366ZYki/lDwjyXDCkQQCGH/XsmI=
4773,7,CNviohuVgv0rl0YC+b49AFL2UiB01ZNijpkJRzRfuOI=
4774,14,CNyFs15vL1UZ8I/szxpbmy9ztN9CNd1z8W+M5CIr1ts=
4775,2,COKcxAcU8S2UMils+HG9N1Vh0B92BeVfUdrXbp4/qZY=
4776,18,COW5YmIuQArO6Kmq9UfM0BaDZaAmUsTNGsTjPzn0ZDw=
4777,3,COrtGskLKu16LdPsZ8JOagOj22EhaMg1HZ1yO6Xset4=
4778,10,COsU2+0oLHT4w+A0rozdBQ87c2TZS4YztxWRP9XnGGY=
4779,15,CP1Kzywv3OUv/19+Y0tA2EycQvo9a42BZpf6g1G2SLw=
4780,0,CPKRTvVk59fKLYwM8beP7v6/Unq+3+CzV3CBAAMw9So=
4781,17,CPauntuIOJNtyG1vvUzqBM7+8mNC6TLTcu0LLeP+0Zo=
4782,14,CPdb0nraYriUl70bQjTLXcwGa0qhR2R2tdP+R9je/0E=
4783,2,CQ9+64SoPGNr9heAm2CUsQwimp3s9SZCqH4qkrc2Hmc=
4784,3,CQSbIGpOs0ZOz578sAij/5djDLEnvAsxAtfByXc9JiU=
4785,1,CQU6SwTpa1CgTBSzopJbhusY/AMMtZ86s5OwvteNG6A=
4786,15,CQeSw41Jj6ypwU6id0Lj74GgHioL3mxUYXtSi9PYrJw=
4787,18,CQhd2mRrtwl+ExTl96xqvQLP4NJpd9JA6xvmxzircmE=
4788,18,CRQ4S5kaajuxCrJDklzCV0pKuA5oJZcdZlUgsqnoooM=
4789,15,CRQ9qYD+1Bf9JmRp/o5Xwpth6dVcqbMWtE7M0ul+pvU=
4790,11,CRU12IZQ1FKj5nr7/o2Bxy/TOS0My47HGRbz0zkIRFk=
4791,2,CRdYWlT1cwl9qX6XpON9EznccRhBh0qLt1Zo/5eZHbs=
4792,15,CRo1X/++zVnTpjJ4RzHSKzQCjUjn5FK11LtDWgGKtrY=
4793,9,CRozJe8kLxe+1jjVzegdtdU2PdCkv0IFjTVv3zNdbhI=
4794,15,CSJPbXXpq5cPdrb1cIdOkqlZ8NNiApyDXcOGcOkGAM0=
4795,10,CSdoXT/uACORQc8MLp5UukZkCHXDP5v5ejxWDXF2AAU=
4796,3,CSlv2kFBCwToM2WSwyDdOEfVhQSJc+4xGUTckmJCnI8=
4797,3,CSmTlHaYMH+4MYEQ5jipr49Z6Ov2qFAgl0wuEGOArmo=
4798,2,CSn+Btm0ysNkR6uGORX7M+BRTUcyFwlSmw0CrmDLRME=
4799,3,CT3YZueHxztbi6NrmdFUcAkrJglxzZXeh/JfRtcdjgU=
4800,9,CTJPPLx/ap95hu+jndzt177fwlYY/RKGf1sc0Y6fBnk=
4801,20,CTMmDYtfr7pwQNlwQXLfls2Wh5Nj1RJEHxMIzRWJwVs=
4802,5,CTQsH0jmXOo9NFT5KAocG7wZ7ZI/Ypms8SKMBs0/ED8=
4803,5,CTd6AJFqH1m+aWiztW0hDSlMg1KY0lEj59+x/XgyJCE=
4804,17,CTo2FTZQ2TrJTLt/vAWOHiuy935jktAEOjAvJVsLwiY=
4805,3,CTtdbffkwGShOg45YWlTdR3WyVVnhGVO4C+FUN++uL4=
4806,13,CTu+FG+GiuX22j6Xpk3X5IsEuY3/ENcrTu+jyWMSAJ4=
4807,3,CUcg+88Ooerma7VG4ddwyiEINupMiCAqcD4wxwdxBeE=
4808,3,CUtaQQ1S5S03VKAedDRKC311SqVz6/Xl6kOCWRxxdH8=
4809,3,CUwMNsr0FVo8YiJ40OEDaZ2CwNnJ29sFbcBLqHUfP1Q=
4810,3,CUylLTD24Rnzvu1opHcI9nFBMrGA87AaLJxpDTfzYm8=
4811,14,CVA82+8Nb6keLXj3fvCSXV/bdfuobnDd57MhDiqjnIs=
4812,5,CVBJW1EW73lZvmW7ZpNJ9hOkhNCSC9ALXNsPrkRSH8Y=
4813,11,CVK+WKt2Y2lT+zsfY9HIk9iZE4nVQPChn2II3fY7UmM=
4814,18,CVl3Rx/TnKd9HDqk/yCDcGnOueFHGVTjPilNtY+fP4I=
4815,18,CVohnxVk40BMdDw2bsyAj2KXK3ob8GZRi24mFiU7pWY=
4816,18,CVv7wz6YVt690523sulouqNnWSolVBGKeiiCS3hKG5E=
